1390236,2023-08-31 22:04:58.894,4.25367
1619054,2023-08-31 22:04:59.634,4.047365
5473493,2023-08-31 22:05:03.079,4.09833
3355865,2023-08-31 22:05:04.057,4.310434
4693306,2023-08-31 22:05:06.354,4.209723
2537964,2023-08-31 22:05:07.130,4.161809
6173317,2023-08-31 22:05:16.502,4.112369
3081345,2023-08-31 22:05:16.743,4.016541
4258578,2023-08-31 22:05:18.218,4.029054
517612,2023-08-31 22:05:19.513,3.839228
1344685,2023-08-31 22:05:20.786,4.109622
1094053,2023-08-31 22:05:20.786,4.416639
4522211,2023-08-31 22:05:22.072,4.132817
4052022,2023-08-31 22:05:23.671,3.94055
3122949,2023-08-31 22:05:24.416,3.748894
4207709,2023-08-31 22:05:26.905,3.885006
7206377,2023-08-31 22:05:29.079,4.03058
7511334,2023-08-31 22:05:30.828,3.897519
4448782,2023-08-31 22:05:32.677,4.080019
139668,2023-08-31 22:05:33.804,3.896909
7339054,2023-08-31 22:05:33.837,3.979003
453457,2023-08-31 22:05:34.923,4.036378
2637452,2023-08-31 22:05:37.926,4.108097
6057215,2023-08-31 22:05:38.259,4.000671
2710210,2023-08-31 22:05:39.360,3.69396
6444007,2023-08-31 22:05:44.312,4.12183
3270609,2023-08-31 22:05:49.160,4.172185
4885588,2023-08-31 22:05:54.043,3.912168
4098272,2023-08-31 22:05:54.627,3.913083
2389868,2023-08-31 22:05:57.027,3.959777
6573247,2023-08-31 22:05:57.265,3.952452
2319411,2023-08-31 22:05:58.380,4.290903
4016293,2023-08-31 22:05:58.448,4.000671
6542378,2023-08-31 22:05:58.797,3.992431
2174137,2023-08-31 22:05:59.567,4.199652
2058906,2023-08-31 22:06:04.988,4.156011
1011384,2023-08-31 22:06:08.954,4.140141
2757832,2023-08-31 22:06:13.431,3.968932
5686684,2023-08-31 22:06:16.101,4.011963
3970208,2023-08-31 22:06:23.309,3.910337
6944601,2023-08-31 22:06:24.593,3.900265
3765383,2023-08-31 22:06:24.771,4.250313
7205998,2023-08-31 22:06:29.279,4.014405
453450,2023-08-31 22:06:35.762,3.962523
1493671,2023-08-31 22:06:44.096,3.848079
7551037,2023-08-31 22:06:44.232,3.992431
4521984,2023-08-31 22:06:47.539,4.011963
6499421,2023-08-31 22:06:47.965,4.263131
2537919,2023-08-31 22:06:50.040,4.165166
7387381,2023-08-31 22:06:50.844,3.906674
5173422,2023-08-31 22:06:52.921,4.038819
1094214,2023-08-31 22:06:53.422,4.385205
1261466,2023-08-31 22:06:56.539,4.301279
2389842,2023-08-31 22:06:57.880,4.201483
6822241,2023-08-31 22:06:59.717,3.769341
5138456,2023-08-31 22:07:04.445,4.037599
227172,2023-08-31 22:07:14.148,4.009217
2802206,2023-08-31 22:07:18.976,3.98114
6354775,2023-08-31 22:07:19.495,4.229866
2637482,2023-08-31 22:07:20.134,4.423963
3915648,2023-08-31 22:07:27.694,3.789788
1154857,2023-08-31 22:07:34.319,3.888974
2174293,2023-08-31 22:07:34.545,4.191107
2105998,2023-08-31 22:07:35.442,3.836482
1300601,2023-08-31 22:07:38.987,3.964659
1439616,2023-08-31 22:07:42.689,3.780023
453545,2023-08-31 22:07:43.252,4.037904
644785,2023-08-31 22:07:45.101,3.720817
6302715,2023-08-31 22:07:46.789,4.05591
7097570,2023-08-31 22:07:48.534,4.135258
7770257,2023-08-31 22:07:48.679,3.924985
6136518,2023-08-31 22:07:53.417,4.225898
294985,2023-08-31 22:07:53.860,4.235054
5268438,2023-08-31 22:07:55.655,4.194464
7595228,2023-08-31 22:07:58.724,3.866085
3031584,2023-08-31 22:08:01.541,4.25428
1535201,2023-08-31 22:08:05.422,4.128239
4997937,2023-08-31 22:08:05.870,4.060488
7431839,2023-08-31 22:08:08.724,3.956114
3454139,2023-08-31 22:08:14.713,3.966796
1094219,2023-08-31 22:08:25.647,4.421522
2537770,2023-08-31 22:08:28.548,4.163945
3355221,2023-08-31 22:08:30.160,4.307383
1962903,2023-08-31 22:08:30.959,4.015625
3605955,2023-08-31 22:08:37.226,3.855709
6782026,2023-08-31 22:08:37.365,4.161504
2858501,2023-08-31 22:08:37.907,3.769341
7206309,2023-08-31 22:08:42.398,4.020203
5549450,2023-08-31 22:08:43.898,4.191412
3167328,2023-08-31 22:08:56.648,4.196295
227299,2023-08-31 22:08:56.707,3.891415
2637478,2023-08-31 22:08:58.676,4.099246
779746,2023-08-31 22:09:01.061,3.900265
6443989,2023-08-31 22:09:02.652,3.990295
7511297,2023-08-31 22:09:04.667,3.903928
2390140,2023-08-31 22:09:10.197,4.217963
3685497,2023-08-31 22:09:10.670,3.975951
4693301,2023-08-31 22:09:11.708,4.210944
453149,2023-08-31 22:09:12.965,4.0553
517620,2023-08-31 22:09:14.479,3.830683
5322909,2023-08-31 22:09:15.306,4.123051
6985354,2023-08-31 22:09:21.182,3.82519
1908627,2023-08-31 22:09:26.508,3.943602
7097656,2023-08-31 22:09:27.304,4.144719
3312850,2023-08-31 22:09:27.903,3.841975
4521771,2023-08-31 22:09:28.668,4.124577
3270660,2023-08-31 22:09:31.431,4.159062
1714865,2023-08-31 22:09:35.290,4.056826
4448799,2023-08-31 22:09:35.948,4.088565
2008864,2023-08-31 22:09:38.884,3.990906
5473435,2023-08-31 22:09:49.082,4.122135
5589598,2023-08-31 22:09:50.393,4.103824
1390326,2023-08-31 22:09:50.751,4.273201
7206155,2023-08-31 22:09:52.803,4.009522
2174176,2023-08-31 22:09:53.077,4.086429
4258674,2023-08-31 22:09:54.654,4.028138
7250725,2023-08-31 22:09:57.321,4.103824
1094247,2023-08-31 22:09:58.058,4.312265
2757937,2023-08-31 22:10:03.564,3.963744
2710333,2023-08-31 22:10:06.208,3.686636
2538041,2023-08-31 22:10:07.046,4.061708
831609,2023-08-31 22:10:11.787,4.011658
6499407,2023-08-31 22:10:11.853,4.001892
2891828,2023-08-31 22:10:12.244,4.345225
453525,2023-08-31 22:10:18.095,3.933531
7550979,2023-08-31 22:10:18.450,3.841975
2389875,2023-08-31 22:10:20.761,3.976562
5549327,2023-08-31 22:10:22.859,4.18012
139644,2023-08-31 22:10:24.135,3.885922
227359,2023-08-31 22:10:35.447,3.992431
2637531,2023-08-31 22:10:36.941,4.403211
4207859,2023-08-31 22:10:37.320,3.892025
4052121,2023-08-31 22:10:40.090,3.925596
7021179,2023-08-31 22:10:41.651,3.913388
4885669,2023-08-31 22:10:43.821,3.902402
1011790,2023-08-31 22:10:46.546,4.141057
7338983,2023-08-31 22:10:47.861,4.000977
4397682,2023-08-31 22:10:50.330,4.438612
1344403,2023-08-31 22:10:52.793,4.108707
3122994,2023-08-31 22:10:53.800,3.744926
2058770,2023-08-31 22:10:56.156,4.155095
4522804,2023-08-31 22:10:58.880,4.139225
1261503,2023-08-31 22:11:04.379,4.324778
7097796,2023-08-31 22:11:06.087,3.922544
6173230,2023-08-31 22:11:06.398,3.838313
1154789,2023-08-31 22:11:07.419,3.880123
6057235,2023-08-31 22:11:11.979,3.969848
4016376,2023-08-31 22:11:15.407,4.000366
3969868,2023-08-31 22:11:17.518,3.925596
4098376,2023-08-31 22:11:19.165,3.894467
7207246,2023-08-31 22:11:23.027,3.911863
453318,2023-08-31 22:11:23.633,4.053468
1493665,2023-08-31 22:11:29.605,3.843806
6573320,2023-08-31 22:11:29.691,3.959777
294885,2023-08-31 22:11:29.895,4.214301
1093812,2023-08-31 22:11:30.601,4.404737
7595037,2023-08-31 22:11:32.740,3.850826
1619134,2023-08-31 22:11:35.862,4.060793
2173865,2023-08-31 22:11:36.365,4.197821
7387372,2023-08-31 22:11:41.617,3.916745
6354778,2023-08-31 22:11:42.941,4.230476
2538018,2023-08-31 22:11:45.282,4.168523
3454069,2023-08-31 22:11:47.303,3.988769
6542179,2023-08-31 22:11:47.642,4.107181
2389830,2023-08-31 22:11:50.686,4.206061
2802154,2023-08-31 22:11:55.981,4.003113
4998208,2023-08-31 22:11:56.649,4.05652
3765496,2023-08-31 22:11:57.073,4.249092
5550260,2023-08-31 22:12:01.214,3.863033
2105903,2023-08-31 22:12:01.538,3.835566
5939928,2023-08-31 22:12:02.973,3.896603
5686679,2023-08-31 22:12:04.930,4.033631
6611069,2023-08-31 22:12:06.137,3.969848
227242,2023-08-31 22:12:14.038,3.998535
2637472,2023-08-31 22:12:15.307,4.110538
6822236,2023-08-31 22:12:16.681,3.754692
3915702,2023-08-31 22:12:20.118,3.774529
5138455,2023-08-31 22:12:22.306,4.013794
7206192,2023-08-31 22:12:23.107,3.990295
4521896,2023-08-31 22:12:23.534,4.003418
5368164,2023-08-31 22:12:23.860,4.026612
3355394,2023-08-31 22:12:25.241,4.273812
1439634,2023-08-31 22:12:29.141,3.80047
2318835,2023-08-31 22:12:29.552,4.228645
5896086,2023-08-31 22:12:30.766,3.799249
7511253,2023-08-31 22:12:38.624,3.906369
6944638,2023-08-31 22:12:39.590,3.901486
5173446,2023-08-31 22:12:41.630,4.030885
7097679,2023-08-31 22:12:44.864,4.13892
7431797,2023-08-31 22:12:46.122,3.956419
1535116,2023-08-31 22:12:55.410,4.049806
453509,2023-08-31 22:12:55.593,4.050111
927919,2023-08-31 22:12:59.317,3.650319
1094076,2023-08-31 22:13:02.994,4.331187
2858431,2023-08-31 22:13:04.179,3.758049
517622,2023-08-31 22:13:04.717,3.833735
6302680,2023-08-31 22:13:06.069,4.053773
7770207,2023-08-31 22:13:08.741,3.922544
2174085,2023-08-31 22:13:10.346,4.209418
1618963,2023-08-31 22:13:14.159,4.29548
1963063,2023-08-31 22:13:15.804,4.012574
1684498,2023-08-31 22:13:16.214,4.148992
682967,2023-08-31 22:13:21.673,4.050111
6443947,2023-08-31 22:13:22.766,4.099856
4693250,2023-08-31 22:13:23.109,3.946654
5268860,2023-08-31 22:13:24.258,4.197211
6499561,2023-08-31 22:13:25.882,4.27137
3167433,2023-08-31 22:13:26.942,4.201178
4448888,2023-08-31 22:13:27.559,4.094668
644423,2023-08-31 22:13:34.493,3.711966
779686,2023-08-31 22:13:47.071,3.893551
1300591,2023-08-31 22:13:48.529,3.945128
227579,2023-08-31 22:13:52.610,3.975341
7551329,2023-08-31 22:13:52.825,3.813288
2757903,2023-08-31 22:13:54.601,3.937193
453524,2023-08-31 22:13:56.031,3.936277
3271073,2023-08-31 22:13:57.350,4.285409
6985207,2023-08-31 22:13:57.573,3.840144
3605971,2023-08-31 22:14:01.608,4.13007
1390214,2023-08-31 22:14:04.340,4.289072
2318628,2023-08-31 22:14:08.172,4.290903
3031639,2023-08-31 22:14:08.801,4.444105
2949914,2023-08-31 22:14:10.738,3.997314
5322876,2023-08-31 22:14:21.718,4.117558
3685450,2023-08-31 22:14:28.158,3.974731
2008910,2023-08-31 22:14:29.717,3.947569
3843868,2023-08-31 22:14:32.356,4.076663
2710286,2023-08-31 22:14:32.875,3.691214
5473406,2023-08-31 22:14:34.801,4.123051
1094060,2023-08-31 22:14:35.488,4.400769
6782081,2023-08-31 22:14:35.914,3.85876
831460,2023-08-31 22:14:38.491,4.021424
1154854,2023-08-31 22:14:40.420,3.873409
3312933,2023-08-31 22:14:43.045,3.84106
4521589,2023-08-31 22:14:44.283,4.116947
1619979,2023-08-31 22:14:52.420,4.065676
453427,2023-08-31 22:14:56.366,4.037904
4258650,2023-08-31 22:14:58.620,4.019593
5549467,2023-08-31 22:15:02.227,4.177679
2174862,2023-08-31 22:15:04.747,4.103824
7594939,2023-08-31 22:15:06.869,3.863338
1261366,2023-08-31 22:15:10.461,4.306162
139713,2023-08-31 22:15:14.282,3.893857
1908588,2023-08-31 22:15:17.159,3.953978
3454085,2023-08-31 22:15:19.879,3.986938
7097831,2023-08-31 22:15:20.290,3.913388
1011385,2023-08-31 22:15:24.460,4.118168
6354823,2023-08-31 22:15:33.146,4.226508
4885582,2023-08-31 22:15:34.423,3.903623
1714866,2023-08-31 22:15:39.999,4.045839
3355365,2023-08-31 22:15:41.180,4.019593
4208218,2023-08-31 22:15:44.317,3.891415
2318673,2023-08-31 22:15:46.809,4.297311
2058786,2023-08-31 22:15:47.404,4.157231
5589552,2023-08-31 22:15:47.914,4.142582
7250765,2023-08-31 22:15:50.197,4.109622
4052346,2023-08-31 22:15:55.649,3.943907
3405904,2023-08-31 22:16:00.953,3.902402
7338967,2023-08-31 22:16:01.926,4.000977
1094300,2023-08-31 22:16:07.936,4.411756
4997813,2023-08-31 22:16:07.961,4.047365
3843702,2023-08-31 22:16:10.940,4.080325
7511250,2023-08-31 22:16:12.410,3.879208
3123152,2023-08-31 22:16:13.967,3.753471
4521786,2023-08-31 22:16:14.477,4.135563
2891838,2023-08-31 22:16:18.327,4.139836
294861,2023-08-31 22:16:23.787,3.976257
1344713,2023-08-31 22:16:24.306,4.107181
1493707,2023-08-31 22:16:24.479,3.852657
453317,2023-08-31 22:16:26.377,4.040346
2105843,2023-08-31 22:16:27.649,3.830683
1618972,2023-08-31 22:16:30.506,4.30372
4016552,2023-08-31 22:16:32.192,3.982971
7387390,2023-08-31 22:16:32.547,3.922544
3970246,2023-08-31 22:16:32.648,3.928037
2802132,2023-08-31 22:16:32.965,3.993042
7021201,2023-08-31 22:16:38.165,3.88226
1535026,2023-08-31 22:16:38.294,4.065981
5939919,2023-08-31 22:16:39.104,3.890805
4098327,2023-08-31 22:16:40.736,3.910031
5549476,2023-08-31 22:16:40.815,3.868526
1684460,2023-08-31 22:16:48.244,4.124882
2174033,2023-08-31 22:16:51.869,4.200263
5368157,2023-08-31 22:16:54.323,3.976562
3915677,2023-08-31 22:16:57.698,3.737602
6499479,2023-08-31 22:17:00.466,4.279
4397432,2023-08-31 22:17:02.384,4.510636
6443960,2023-08-31 22:17:02.943,3.966796
6573549,2023-08-31 22:17:04.890,3.961303
5895706,2023-08-31 22:17:07.198,3.801996
517600,2023-08-31 22:17:09.941,3.8493
1439637,2023-08-31 22:17:15.552,3.807794
871113,2023-08-31 22:17:17.113,4.070253
4448767,2023-08-31 22:17:18.418,4.092532
7431538,2023-08-31 22:17:23.529,3.957946
2318633,2023-08-31 22:17:25.402,4.273812
7551043,2023-08-31 22:17:27.088,3.860286
5686610,2023-08-31 22:17:27.672,4.0141
453581,2023-08-31 22:17:29.349,3.958251
927932,2023-08-31 22:17:31.121,3.676565
2858509,2023-08-31 22:17:31.178,3.755303
6542187,2023-08-31 22:17:37.173,3.999451
4521853,2023-08-31 22:17:39.242,3.991516
2949875,2023-08-31 22:17:43.446,4.012269
3167704,2023-08-31 22:17:43.902,4.203314
1093993,2023-08-31 22:17:45.574,4.390698
2757877,2023-08-31 22:17:46.260,3.946043
3843786,2023-08-31 22:17:49.660,4.056826
6822256,2023-08-31 22:17:50.658,3.744316
683003,2023-08-31 22:17:51.069,4.053163
3765847,2023-08-31 22:17:52.570,4.243294
5138539,2023-08-31 22:17:53.224,4.035768
4693319,2023-08-31 22:17:54.311,3.913388
721518,2023-08-31 22:17:59.618,3.939939
5173385,2023-08-31 22:18:05.374,4.042787
1619127,2023-08-31 22:18:08.506,4.132817
3270626,2023-08-31 22:18:12.264,4.292428
2538235,2023-08-31 22:18:16.455,4.064455
2389829,2023-08-31 22:18:22.173,3.953063
6302594,2023-08-31 22:18:25.092,4.08063
2174275,2023-08-31 22:18:26.003,4.209418
7770229,2023-08-31 22:18:28.869,3.90698
6610821,2023-08-31 22:18:29.450,3.958861
453453,2023-08-31 22:18:29.695,4.040956
1154855,2023-08-31 22:18:30.709,3.884396
779702,2023-08-31 22:18:33.080,3.903928
6985198,2023-08-31 22:18:34.184,3.830988
7595058,2023-08-31 22:18:40.919,3.864254
2637553,2023-08-31 22:18:46.730,4.413892
7206149,2023-08-31 22:18:49.734,3.888669
3454055,2023-08-31 22:18:58.789,3.975036
2710272,2023-08-31 22:18:59.829,3.684195
5268528,2023-08-31 22:19:02.832,4.200568
2318688,2023-08-31 22:19:03.952,4.282357
1300570,2023-08-31 22:19:04.773,3.93292
831415,2023-08-31 22:19:06.390,4.027833
6944678,2023-08-31 22:19:13.003,3.939939
1261519,2023-08-31 22:19:16.233,4.020508
1094211,2023-08-31 22:19:18.044,4.405652
5473555,2023-08-31 22:19:20.927,4.109012
2009029,2023-08-31 22:19:23.414,4.185614
3843590,2023-08-31 22:19:28.372,4.089175
3355409,2023-08-31 22:19:28.793,4.032716
3538743,2023-08-31 22:19:34.496,3.968322
5322883,2023-08-31 22:19:37.259,4.095889
6355116,2023-08-31 22:19:39.333,4.232917
3605988,2023-08-31 22:19:41.043,3.88287
3685475,2023-08-31 22:19:45.078,3.987854
7511328,2023-08-31 22:19:46.263,3.89111
2389896,2023-08-31 22:19:51.179,4.213386
367319,2023-08-31 22:19:52.306,3.778497
2537840,2023-08-31 22:19:54.670,4.168828
1535217,2023-08-31 22:19:55.546,4.05652
3312919,2023-08-31 22:19:58.133,3.835261
4997779,2023-08-31 22:19:59.280,4.066591
4522041,2023-08-31 22:19:59.637,4.137394
139598,2023-08-31 22:20:04.465,3.900265
4258614,2023-08-31 22:20:14.033,4.041261
6499491,2023-08-31 22:20:14.559,4.242073
1011340,2023-08-31 22:20:19.562,4.129154
2174900,2023-08-31 22:20:20.232,4.19599
1684512,2023-08-31 22:20:20.549,4.127323
226945,2023-08-31 22:20:24.336,4.005249
4885607,2023-08-31 22:20:24.677,3.900571
2637539,2023-08-31 22:20:24.875,4.414197
7206543,2023-08-31 22:20:34.084,4.016236
6782115,2023-08-31 22:20:34.699,4.156621
1908847,2023-08-31 22:20:40.564,3.945128
294922,2023-08-31 22:20:42.097,3.977477
2059277,2023-08-31 22:20:43.352,4.169134
3405856,2023-08-31 22:20:49.618,3.885311
644494,2023-08-31 22:20:49.852,3.701285
2105918,2023-08-31 22:20:53.797,3.826411
1094360,2023-08-31 22:20:55.664,4.318369
4207820,2023-08-31 22:20:59.725,3.876461
517469,2023-08-31 22:21:00.753,3.849605
7551061,2023-08-31 22:21:01.386,3.955809
3843710,2023-08-31 22:21:07.038,3.885617
2802025,2023-08-31 22:21:09.905,4.00647
4449246,2023-08-31 22:21:09.988,4.094974
3538726,2023-08-31 22:21:13.676,3.732109
5939920,2023-08-31 22:21:15.507,3.890805
7338974,2023-08-31 22:21:15.830,3.995788
2949908,2023-08-31 22:21:16.247,3.987854
1493771,2023-08-31 22:21:18.909,3.843196
2389906,2023-08-31 22:21:19.930,4.221015
7387731,2023-08-31 22:21:23.311,3.921018
7250760,2023-08-31 22:21:23.672,4.08826
5368525,2023-08-31 22:21:24.905,4.130375
4521834,2023-08-31 22:21:30.080,4.130985
4052179,2023-08-31 22:21:32.708,3.946654
2537895,2023-08-31 22:21:33.252,4.058657
3123044,2023-08-31 22:21:34.587,3.753166
4693417,2023-08-31 22:21:35.812,3.929563
5895748,2023-08-31 22:21:43.281,3.778802
367417,2023-08-31 22:21:47.423,3.96588
3970219,2023-08-31 22:21:47.994,3.914914
3915643,2023-08-31 22:21:53.889,3.733634
6443954,2023-08-31 22:21:54.542,4.120914
1344345,2023-08-31 22:21:57.261,4.11359
2858426,2023-08-31 22:21:57.477,3.772393
3270653,2023-08-31 22:21:57.643,4.294565
927835,2023-08-31 22:21:58.103,3.679312
7431818,2023-08-31 22:22:00.744,3.934141
871042,2023-08-31 22:22:01.334,4.072085
7206005,2023-08-31 22:22:02.396,4.012574
227231,2023-08-31 22:22:02.955,3.86578
2757859,2023-08-31 22:22:03.078,3.944517
2637519,2023-08-31 22:22:03.162,4.424268
4098320,2023-08-31 22:22:04.631,3.922849
2174095,2023-08-31 22:22:07.392,4.205145
4016357,2023-08-31 22:22:08.191,3.9906
7595380,2023-08-31 22:22:14.985,3.881649
682956,2023-08-31 22:22:20.069,4.053773
2891954,2023-08-31 22:22:24.735,4.326609
1094121,2023-08-31 22:22:27.984,4.41023
7097760,2023-08-31 22:22:29.927,4.144719
3723923,2023-08-31 22:22:33.133,3.803522
6573296,2023-08-31 22:22:33.937,3.960082
1154833,2023-08-31 22:22:38.411,3.876766
7021197,2023-08-31 22:22:39.884,4.239936
1439610,2023-08-31 22:22:41.965,3.789788
2390048,2023-08-31 22:22:45.334,3.970763
5686616,2023-08-31 22:22:46.265,4.029054
5421075,2023-08-31 22:22:52.015,4.060793
3538733,2023-08-31 22:22:53.171,3.944823
4521762,2023-08-31 22:22:54.815,4.008912
4397539,2023-08-31 22:22:58.460,4.531999
3454073,2023-08-31 22:23:06.700,3.96527
6822227,2023-08-31 22:23:09.881,3.752556
6985221,2023-08-31 22:23:10.375,3.838618
2537732,2023-08-31 22:23:11.618,4.167303
5549504,2023-08-31 22:23:12.528,4.194769
5138468,2023-08-31 22:23:15.213,4.018067
779699,2023-08-31 22:23:19.167,3.900876
7511305,2023-08-31 22:23:19.728,3.903317
2236634,2023-08-31 22:23:21.369,4.176458
605600,2023-08-31 22:23:24.663,4.276254
5173343,2023-08-31 22:23:25.089,4.036378
3765472,2023-08-31 22:23:25.865,4.238716
367166,2023-08-31 22:23:25.956,3.766594
2710234,2023-08-31 22:23:26.403,3.694876
6542245,2023-08-31 22:23:29.783,3.97351
831520,2023-08-31 22:23:32.851,4.033326
2174133,2023-08-31 22:23:41.447,4.158757
227174,2023-08-31 22:23:41.540,4.01532
2637366,2023-08-31 22:23:41.806,4.409619
1862103,2023-08-31 22:23:42.434,4.029664
6302673,2023-08-31 22:23:43.990,4.069338
7770266,2023-08-31 22:23:48.777,4.098636
4997814,2023-08-31 22:23:51.097,4.065065
6355121,2023-08-31 22:23:58.298,4.032105
1684482,2023-08-31 22:23:58.458,4.129765
1093879,2023-08-31 22:24:00.421,4.307688
3355377,2023-08-31 22:24:01.430,4.033631
5473500,2023-08-31 22:24:06.927,4.129765
721511,2023-08-31 22:24:12.581,4.2613
5644733,2023-08-31 22:24:12.582,3.93231
7206156,2023-08-31 22:24:13.410,4.024476
7098071,2023-08-31 22:24:13.418,3.934141
454317,2023-08-31 22:24:13.606,4.047365
1535120,2023-08-31 22:24:15.767,4.177068
1300529,2023-08-31 22:24:19.605,3.969848
294876,2023-08-31 22:24:19.771,3.981445
2008996,2023-08-31 22:24:23.281,3.987854
6499420,2023-08-31 22:24:28.646,4.213996
3538683,2023-08-31 22:24:32.641,3.861507
7551425,2023-08-31 22:24:35.642,3.826716
6610799,2023-08-31 22:24:36.232,3.971679
1618986,2023-08-31 22:24:39.328,4.307993
2949859,2023-08-31 22:24:48.885,4.02295
2537876,2023-08-31 22:24:49.941,4.124577
5550133,2023-08-31 22:24:51.336,3.868526
517702,2023-08-31 22:24:51.730,3.836787
5323264,2023-08-31 22:24:52.836,4.13007
6705950,2023-08-31 22:24:54.109,4.054689
139777,2023-08-31 22:24:54.958,3.89111
2389834,2023-08-31 22:24:56.344,4.215217
1011393,2023-08-31 22:24:57.394,4.183783
